trip_id,stop_id,direction,arrival,departure,stop_seq,timepoint,pickup,dropoff,display,driver
1-1-R1-S2-4,414b,Madigan,10:33:00,10:33:00,3,0,3,3,1,
1-1-R1-S2-4,413b,Madigan,10:34:00,10:34:00,4,0,3,3,1,
1-1-R1-S2-4,410b,Madigan,10:35:00,10:35:00,5,0,3,3,1,
1-1-R1-S2-4,400b,Madigan,10:40:00,10:40:00,6,0,3,3,1,
1-1-R1-S2-4,313b,Madigan,10:41:00,10:41:00,7,0,3,3,1,
1-1-R1-S2-4,310b,Madigan,10:41:40,10:41:40,8,0,3,3,1,
1-1-R1-S2-4,309a,Madigan,10:42:00,10:42:00,9,0,3,3,1,
1-1-R1-S2-4,308b,Madigan,10:43:00,10:43:00,10,0,3,3,1,
1-1-R1-S2-4,307b,Madigan,10:43:30,10:43:30,11,0,3,3,1,
1-1-R1-S2-4,305b,Madigan,10:44:00,10:44:00,12,0,3,3,1,
1-1-R1-S2-4,303b,Madigan,10:44:30,10:44:30,13,0,3,3,1,
1-1-R1-S2-4,217b,Madigan,10:46:00,10:46:00,14,0,3,3,1,
1-1-R1-S2-4,212b,Madigan,10:47:00,10:47:00,15,0,3,3,1,
1-1-R1-S2-4,201b,Madigan,10:48:00,10:48:00,16,0,3,3,1,
1-1-R1-S2-4,141b,Madigan,10:50:00,10:50:00,17,0,3,3,1,
1-1-R1-S2-4,140b,Madigan,10:50:30,10:50:30,18,0,3,3,1,
1-1-R1-S2-4,101b,Madigan,10:51:00,10:51:00,19,0,3,3,1,
1-1-R1-S2-4,100a,Madigan,10:52:10,10:52:10,20,0,3,3,1,
1-1-R1-S2-5,480a,Madigan,11:30:00,11:30:00,0,1,0,0,1,
1-1-R1-S2-5,484a,Madigan,11:31:00,11:31:00,1,0,3,3,1,
1-1-R1-S2-5,415b,Madigan,11:32:30,11:32:30,2,0,3,3,1,
1-1-R1-S2-5,414b,Madigan,11:33:00,11:33:00,3,0,3,3,1,
1-1-R1-S2-5,413b,Madigan,11:34:00,11:34:00,4,0,3,3,1,
1-1-R1-S2-5,410b,Madigan,11:35:00,11:35:00,5,0,3,3,1,
1-1-R1-S2-5,400b,Madigan,11:40:00,11:40:00,6,0,3,3,1,
1-1-R1-S2-5,313b,Madigan,11:41:00,11:41:00,7,0,3,3,1,
1-1-R1-S2-5,310b,Madigan,11:41:40,11:41:40,8,0,3,3,1,
1-1-R1-S2-5,309a,Madigan,11:42:00,11:42:00,9,0,3,3,1,
1-1-R1-S2-5,308b,Madigan,11:43:00,11:43:00,10,0,3,3,1,
1-1-R1-S2-5,307b,Madigan,11:43:30,11:43:30,11,0,3,3,1,
1-1-R1-S2-5,305b,Madigan,11:44:00,11:44:00,12,0,3,3,1,
1-1-R1-S2-5,303b,Madigan,11:44:30,11:44:30,13,0,3,3,1,
1-1-R1-S2-5,217b,Madigan,11:46:00,11:46:00,14,0,3,3,1,
1-1-R1-S2-5,212b,Madigan,11:47:00,11:47:00,15,0,3,3,1,
1-1-R1-S2-5,201b,Madigan,11:48:00,11:48:00,16,0,3,3,1,
1-1-R1-S2-5,141b,Madigan,11:50:00,11:50:00,17,0,3,3,1,
1-1-R1-S2-5,140b,Madigan,11:50:30,11:50:30,18,0,3,3,1,
1-1-R1-S2-5,101b,Madigan,11:51:00,11:51:00,19,0,3,3,1,
1-1-R1-S2-5,100a,Madigan,11:52:10,11:52:10,20,0,3,3,1,
1-1-R1-S2-6,480a,Madigan,12:30:00,12:30:00,0,1,0,0,1,
1-1-R1-S2-6,484a,Madigan,12:31:00,12:31:00,1,0,3,3,1,
1-1-R1-S2-6,415b,Madigan,12:32:30,12:32:30,2,0,3,3,1,
1-1-R1-S2-6,414b,Madigan,12:33:00,12:33:00,3,0,3,3,1,
1-1-R1-S2-6,413b,Madigan,12:34:00,12:34:00,4,0,3,3,1,
1-1-R1-S2-6,410b,Madigan,12:35:00,12:35:00,5,0,3,3,1,
1-1-R1-S2-6,400b,Madigan,12:40:00,12:40:00,6,0,3,3,1,
1-1-R1-S2-6,313b,Madigan,12:41:00,12:41:00,7,0,3,3,1,
1-1-R1-S2-6,310b,Madigan,12:41:40,12:41:40,8,0,3,3,1,
1-1-R1-S2-6,309a,Madigan,12:42:00,12:42:00,9,0,3,3,1,
1-1-R1-S2-6,308b,Madigan,12:43:00,12:43:00,10,0,3,3,1,
1-1-R1-S2-6,307b,Madigan,12:43:30,12:43:30,11,0,3,3,1,
1-1-R1-S2-6,305b,Madigan,12:44:00,12:44:00,12,0,3,3,1,
1-1-R1-S2-6,303b,Madigan,12:44:30,12:44:30,13,0,3,3,1,
1-1-R1-S2-6,217b,Madigan,12:46:00,12:46:00,14,0,3,3,1,
1-1-R1-S2-6,212b,Madigan,12:47:00,12:47:00,15,0,3,3,1,
1-1-R1-S2-6,201b,Madigan,12:48:00,12:48:00,16,0,3,3,1,
1-1-R1-S2-6,141b,Madigan,12:50:00,12:50:00,17,0,3,3,1,
1-1-R1-S2-6,140b,Madigan,12:50:30,12:50:30,18,0,3,3,1,
1-1-R1-S2-6,101b,Madigan,12:51:00,12:51:00,19,0,3,3,1,
1-1-R1-S2-6,100a,Madigan,12:52:10,12:52:10,20,0,3,3,1,
1-1-R1-S2-7,480a,Madigan,13:30:00,13:30:00,0,1,0,0,1,
1-1-R1-S2-7,484a,Madigan,13:31:00,13:31:00,1,0,3,3,1,
1-1-R1-S2-7,415b,Madigan,13:32:30,13:32:30,2,0,3,3,1,
1-1-R1-S2-7,414b,Madigan,13:33:00,13:33:00,3,0,3,3,1,
1-1-R1-S2-7,413b,Madigan,13:34:00,13:34:00,4,0,3,3,1,
1-1-R1-S2-7,410b,Madigan,13:35:00,13:35:00,5,0,3,3,1,
1-1-R1-S2-7,400b,Madigan,13:40:00,13:40:00,6,0,3,3,1,
1-1-R1-S2-7,313b,Madigan,13:41:00,13:41:00,7,0,3,3,1,
1-1-R1-S2-7,310b,Madigan,13:41:40,13:41:40,8,0,3,3,1,
1-1-R1-S2-7,309a,Madigan,13:42:00,13:42:00,9,0,3,3,1,
1-1-R1-S2-7,308b,Madigan,13:43:00,13:43:00,10,0,3,3,1,
1-1-R1-S2-7,307b,Madigan,13:43:30,13:43:30,11,0,3,3,1,
1-1-R1-S2-7,305b,Madigan,13:44:00,13:44:00,12,0,3,3,1,
1-1-R1-S2-7,303b,Madigan,13:44:30,13:44:30,13,0,3,3,1,
1-1-R1-S2-7,217b,Madigan,13:46:00,13:46:00,14,0,3,3,1,
1-1-R1-S2-7,212b,Madigan,13:47:00,13:47:00,15,0,3,3,1,
1-1-R1-S2-7,201b,Madigan,13:48:00,13:48:00,16,0,3,3,1,
1-1-R1-S2-7,141b,Madigan,13:50:00,13:50:00,17,0,3,3,1,
1-1-R1-S2-7,140b,Madigan,13:50:30,13:50:30,18,0,3,3,1,
1-1-R1-S2-7,101b,Madigan,13:51:00,13:51:00,19,0,3,3,1,
1-1-R1-S2-7,100a,Madigan,13:52:10,13:52:10,20,0,3,3,1,
1-1-R1-S2-8,480a,Madigan,14:30:00,14:30:00,0,1,0,0,1,
1-1-R1-S2-8,484a,Madigan,14:31:00,14:31:00,1,0,3,3,1,
1-1-R1-S2-8,415b,Madigan,14:32:30,14:32:30,2,0,3,3,1,
1-1-R1-S2-8,414b,Madigan,14:33:00,14:33:00,3,0,3,3,1,
1-1-R1-S2-8,413b,Madigan,14:34:00,14:34:00,4,0,3,3,1,
1-1-R1-S2-8,410b,Madigan,14:35:00,14:35:00,5,0,3,3,1,
1-1-R1-S2-8,400b,Madigan,14:40:00,14:40:00,6,0,3,3,1,
1-1-R1-S2-8,313b,Madigan,14:41:00,14:41:00,7,0,3,3,1,
1-1-R1-S2-8,310b,Madigan,14:41:40,14:41:40,8,0,3,3,1,
1-1-R1-S2-8,309a,Madigan,14:42:00,14:42:00,9,0,3,3,1,
1-1-R1-S2-8,308b,Madigan,14:43:00,14:43:00,10,0,3,3,1,
1-1-R1-S2-8,307b,Madigan,14:43:30,14:43:30,11,0,3,3,1,
1-1-R1-S2-8,305b,Madigan,14:44:00,14:44:00,12,0,3,3,1,
1-1-R1-S2-8,303b,Madigan,14:44:30,14:44:30,13,0,3,3,1,
1-1-R1-S2-8,217b,Madigan,14:46:00,14:46:00,14,0,3,3,1,
1-1-R1-S2-8,212b,Madigan,14:47:00,14:47:00,15,0,3,3,1,
1-1-R1-S2-8,201b,Madigan,14:48:00,14:48:00,16,0,3,3,1,
1-1-R1-S2-8,141b,Madigan,14:50:00,14:50:00,17,0,3,3,1,
1-1-R1-S2-8,140b,Madigan,14:50:30,14:50:30,18,0,3,3,1,
1-1-R1-S2-8,101b,Madigan,14:51:00,14:51:00,19,0,3,3,1,
1-1-R1-S2-8,100a,Madigan,14:52:10,14:52:10,20,0,3,3,1,
1-1-R1-S2-9,480a,Madigan,15:30:00,15:30:00,0,1,0,0,1,
1-1-R1-S2-9,484a,Madigan,15:31:00,15:31:00,1,0,3,3,1,
1-1-R1-S2-9,415b,Madigan,15:32:30,15:32:30,2,0,3,3,1,
1-1-R1-S2-9,414b,Madigan,15:33:00,15:33:00,3,0,3,3,1,
1-1-R1-S2-9,413b,Madigan,15:34:00,15:34:00,4,0,3,3,1,
1-1-R1-S2-9,410b,Madigan,15:35:00,15:35:00,5,0,3,3,1,
1-1-R1-S2-9,400b,Madigan,15:40:00,15:40:00,6,0,3,3,1,
1-1-R1-S2-9,313b,Madigan,15:41:00,15:41:00,7,0,3,3,1,
1-1-R1-S2-9,310b,Madigan,15:41:40,15:41:40,8,0,3,3,1,
1-1-R1-S2-9,309a,Madigan,15:42:00,15:42:00,9,0,3,3,1,
1-1-R1-S2-9,308b,Madigan,15:43:00,15:43:00,10,0,3,3,1,
1-1-R1-S2-9,307b,Madigan,15:43:30,15:43:30,11,0,3,3,1,
1-1-R1-S2-9,305b,Madigan,15:44:00,15:44:00,12,0,3,3,1,
1-1-R1-S2-9,303b,Madigan,15:44:30,15:44:30,13,0,3,3,1,
1-1-R1-S2-9,217b,Madigan,15:46:00,15:46:00,14,0,3,3,1,
1-1-R1-S2-9,212b,Madigan,15:47:00,15:47:00,15,0,3,3,1,
1-1-R1-S2-9,201b,Madigan,15:48:00,15:48:00,16,0,3,3,1,
1-1-R1-S2-9,141b,Madigan,15:50:00,15:50:00,17,0,3,3,1,
1-1-R1-S2-9,140b,Madigan,15:50:30,15:50:30,18,0,3,3,1,
1-1-R1-S2-9,101b,Madigan,15:51:00,15:51:00,19,0,3,3,1,
1-1-R1-S2-9,100a,Madigan,15:52:10,15:52:10,20,0,3,3,1,
10-11-R1-S8-1,100a,Joint Base Headquarters,07:00:00,07:00:00,0,1,0,0,1,15
10-11-R1-S8-1,101a,Joint Base Headquarters,07:00:45,07:00:45,1,0,3,3,0,15
10-11-R1-S8-1,140a,Joint Base Headquarters,07:01:30,07:01:30,2,0,3,3,0,15
10-11-R1-S8-1,141a,Joint Base Headquarters,07:02:00,07:02:00,3,0,3,3,1,15
10-11-R1-S8-1,200a,Joint Base Headquarters,07:03:00,07:03:00,4,0,3,3,0,15
10-11-R1-S8-1,201a,Joint Base Headquarters,07:03:30,07:03:30,5,0,3,3,0,15
10-11-R1-S8-1,212a,Joint Base Headquarters,07:04:00,07:04:00,6,0,3,3,1,15
10-11-R1-S8-1,217a,Joint Base Headquarters,07:04:45,07:04:45,7,0,3,3,0,15
10-11-R1-S8-1,300a,Joint Base Headquarters,07:06:00,07:10:00,8,1,0,0,1,15
10-11-R1-S8-1,304a,Joint Base Headquarters,07:10:30,07:10:30,9,0,3,3,0,15
10-11-R1-S8-1,305a,Joint Base Headquarters,07:10:45,07:10:45,10,0,3,3,1,15
10-11-R1-S8-1,307a,Joint Base Headquarters,07:11:00,07:11:00,11,0,3,3,0,15
10-11-R1-S8-1,308a,Joint Base Headquarters,07:11:30,07:11:30,12,0,3,3,1,15
10-11-R1-S8-1,310a,Joint Base Headquarters,07:12:00,07:12:00,13,0,3,3,0,15
10-11-R1-S8-1,311a,Joint Base Headquarters,07:12:15,07:12:15,14,0,3,3,0,15
10-11-R1-S8-1,313a,Joint Base Headquarters,07:12:45,07:12:45,15,0,3,3,1,15
10-11-R1-S8-1,316a,Joint Base Headquarters,07:13:00,07:13:00,16,0,3,3,0,15
10-11-R1-S8-1,375a,Joint Base Headquarters,07:14:00,07:14:00,17,0,3,3,0,15
10-11-R1-S8-1,378a,Joint Base Headquarters,07:14:30,07:14:30,18,0,3,3,0,15
10-11-R1-S8-1,379a,Joint Base Headquarters,07:14:45,07:14:45,19,0,3,3,1,15
10-11-R1-S8-1,388a,Joint Base Headquarters,07:15:15,07:15:15,20,0,3,3,0,15
10-11-R1-S8-1,391a,Joint Base Headquarters,07:15:45,07:15:45,21,0,3,3,0,15
10-11-R1-S8-1,315a,Joint Base Headquarters,07:16:15,07:16:15,22,0,3,3,0,15
10-11-R1-S8-2,315a,Joint Base Headquarters,06:56:15,06:56:15,22,0,3,3,0,16
10-11-R1-S8-3,100a,Joint Base Headquarters,07:20:00,07:20:00,0,1,0,0,1,18
10-11-R1-S8-3,101a,Joint Base Headquarters,07:20:45,07:20:45,1,0,3,3,0,18
10-11-R1-S8-3,140a,Joint Base Headquarters,07:21:30,07:21:30,2,0,3,3,0,18
10-11-R1-S8-3,141a,Joint Base Headquarters,07:22:00,07:22:00,3,0,3,3,1,18
10-11-R1-S8-3,200a,Joint Base Headquarters,07:23:00,07:23:00,4,0,3,3,0,18
10-11-R1-S8-3,201a,Joint Base Headquarters,07:23:30,07:23:30,5,0,3,3,0,18
10-11-R1-S8-3,212a,Joint Base Headquarters,07:24:00,07:24:00,6,0,3,3,1,18
10-11-R1-S8-3,217a,Joint Base Headquarters,07:24:45,07:24:45,7,0,3,3,0,18
10-11-R1-S8-3,300a,Joint Base Headquarters,07:26:00,07:30:00,8,1,0,0,1,18
10-11-R1-S8-3,304a,Joint Base Headquarters,07:30:30,07:30:30,9,0,3,3,0,18
10-11-R1-S8-3,305a,Joint Base Headquarters,07:30:45,07:30:45,10,0,3,3,1,18
10-11-R1-S8-3,307a,Joint Base Headquarters,07:31:00,07:31:00,11,0,3,3,0,18
10-11-R1-S8-3,308a,Joint Base Headquarters,07:31:30,07:31:30,12,0,3,3,1,18
10-11-R1-S8-3,310a,Joint Base Headquarters,07:32:00,07:32:00,13,0,3,3,0,18
10-11-R1-S8-3,311a,Joint Base Headquarters,07:32:15,07:32:15,14,0,3,3,0,18
10-11-R1-S8-3,313a,Joint Base Headquarters,07:32:45,07:32:45,15,0,3,3,1,18
10-11-R1-S8-3,316a,Joint Base Headquarters,07:33:00,07:33:00,16,0,3,3,0,18
10-11-R1-S8-3,375a,Joint Base Headquarters,07:34:00,07:34:00,17,0,3,3,0,18
10-11-R1-S8-3,378a,Joint Base Headquarters,07:34:30,07:34:30,18,0,3,3,0,18
10-11-R1-S8-3,379a,Joint Base Headquarters,07:34:45,07:34:45,19,0,3,3,1,18
10-11-R1-S8-3,388a,Joint Base Headquarters,07:35:15,07:35:15,20,0,3,3,0,18
10-11-R1-S8-3,391a,Joint Base Headquarters,07:35:45,07:35:45,21,0,3,3,0,18
10-11-R1-S8-3,315a,Joint Base Headquarters,07:36:15,07:36:15,22,0,3,3,0,18
10-11-R1-S8-4,100a,Joint Base Headquarters,07:40:00,07:40:00,0,1,0,0,1,17
10-11-R1-S8-4,101a,Joint Base Headquarters,07:40:45,07:40:45,1,0,3,3,0,17
10-11-R1-S8-4,140a,Joint Base Headquarters,07:41:30,07:41:30,2,0,3,3,0,17
10-11-R1-S8-4,141a,Joint Base Headquarters,07:42:00,07:42:00,3,0,3,3,1,17
10-11-R1-S8-4,200a,Joint Base Headquarters,07:43:00,07:43:00,4,0,3,3,0,17
10-11-R1-S8-4,201a,Joint Base Headquarters,07:43:30,07:43:30,5,0,3,3,0,17
10-11-R1-S8-4,212a,Joint Base Headquarters,07:44:00,07:44:00,6,0,3,3,1,17
10-11-R1-S8-4,217a,Joint Base Headquarters,07:44:45,07:44:45,7,0,3,3,0,17
10-11-R1-S9-1,315a,Madigan,07:20:00,07:20:00,0,1,0,0,1,15
10-11-R1-S9-1,313b,Madigan,07:20:30,07:20:30,1,0,3,3,1,15
10-11-R1-S9-1,311b,Madigan,07:21:00,07:21:00,2,0,3,3,0,15
10-11-R1-S9-1,310b,Madigan,07:21:15,07:21:15,3,0,3,3,0,15
10-11-R1-S9-1,309a,Madigan,07:21:30,07:21:30,4,0,3,3,0,15
10-11-R1-S9-1,308b,Madigan,07:21:45,07:21:45,5,0,3,3,1,15
10-11-R1-S9-1,307b,Madigan,07:22:00,07:22:00,6,0,3,3,0,15
10-11-R1-S9-1,305b,Madigan,07:22:30,07:22:30,7,0,3,3,1,15
10-11-R1-S9-1,304b,Madigan,07:22:45,07:22:45,8,0,3,3,0,15
10-11-R1-S9-1,300b,Madigan,07:23:45,07:30:00,9,1,0,0,1,15
10-11-R1-S9-1,217b,Madigan,07:31:30,07:31:30,10,0,3,3,0,15
10-11-R1-S9-1,212b,Madigan,07:32:30,07:32:30,11,0,3,3,1,15
10-11-R1-S9-1,201b,Madigan,07:33:30,07:33:30,12,0,3,3,0,15
10-11-R1-S9-1,200b,Madigan,07:34:30,07:34:30,13,0,3,3,0,15
10-11-R1-S9-1,141b,Madigan,07:35:30,07:35:30,14,0,3,3,1,15
10-11-R1-S9-1,140b,Madigan,07:36:00,07:36:00,15,0,3,3,0,15
10-11-R1-S9-1,101b,Madigan,07:36:30,07:36:30,16,0,3,3,0,15
10-11-R1-S9-1,100b,Madigan,07:37:15,07:37:15,17,0,3,3,0,15
10-11-R1-S9-2,315a,Madigan,07:00:00,07:00:00,0,1,0,0,1,16
10-11-R1-S9-2,313b,Madigan,07:00:30,07:00:30,1,0,3,3,1,16
10-11-R1-S9-2,311b,Madigan,07:01:00,07:01:00,2,0,3,3,0,16
10-11-R1-S9-2,310b,Madigan,07:01:15,07:01:15,3,0,3,3,0,16
10-11-R1-S9-2,309a,Madigan,07:01:30,07:01:30,4,0,3,3,0,16
10-11-R1-S9-2,308b,Madigan,07:01:45,07:01:45,5,0,3,3,1,16
10-11-R1-S9-2,307b,Madigan,07:02:00,07:02:00,6,0,3,3,0,16
10-11-R1-S9-2,305b,Madigan,07:02:30,07:02:30,7,0,3,3,1,16
10-11-R1-S9-2,304b,Madigan,07:02:45,07:02:45,8,0,3,3,0,16
10-11-R1-S9-2,300b,Madigan,07:03:45,07:10:00,9,1,0,0,1,16
10-11-R1-S9-2,217b,Madigan,07:11:30,07:11:30,10,0,3,3,0,16
10-11-R1-S9-2,212b,Madigan,07:12:30,07:12:30,11,0,3,3,1,16
10-11-R1-S9-2,201b,Madigan,07:13:30,07:13:30,12,0,3,3,0,16
10-11-R1-S9-2,200b,Madigan,07:14:30,07:14:30,13,0,3,3,0,16
10-11-R1-S9-2,141b,Madigan,07:15:30,07:15:30,14,0,3,3,1,16
10-11-R1-S9-2,140b,Madigan,07:16:00,07:16:00,15,0,3,3,0,16
10-11-R1-S9-2,101b,Madigan,07:16:30,07:16:30,16,0,3,3,0,16
10-11-R1-S9-2,100b,Madigan,07:17:15,07:17:15,17,0,3,3,0,16
10-11-R1-S9-3,315a,Madigan,07:40:00,07:40:00,0,1,0,0,1,18
10-11-R1-S9-3,313b,Madigan,07:40:30,07:40:30,1,0,3,3,1,18
10-11-R1-S9-3,311b,Madigan,07:41:00,07:41:00,2,0,3,3,0,18
10-11-R1-S9-3,310b,Madigan,07:41:15,07:41:15,3,0,3,3,0,18
10-11-R1-S9-3,309a,Madigan,07:41:30,07:41:30,4,0,3,3,0,18
10-11-R1-S9-3,308b,Madigan,07:41:45,07:41:45,5,0,3,3,1,18
10-11-R1-S9-3,307b,Madigan,07:42:00,07:42:00,6,0,3,3,0,18
10-11-R1-S9-3,305b,Madigan,07:42:30,07:42:30,7,0,3,3,1,18
10-11-R1-S9-3,304b,Madigan,07:42:45,07:42:45,8,0,3,3,0,18
10-11-R1-S9-3,300b,Madigan,07:43:45,07:50:00,9,1,0,0,1,18
10-11-R1-S9-4,100b,Madigan,06:57:15,06:57:15,17,0,3,3,0,17
10-11-R2-S5-1,100a,Lakewood,07:40:00,07:40:00,0,1,0,0,1,15
10-11-R2-S5-1,110a,Lakewood,07:41:30,07:41:30,1,0,3,3,0,15
10-11-R2-S5-1,112a,Lakewood,07:42:00,07:42:00,2,0,3,3,0,15
10-11-R2-S5-1,113a,Lakewood,07:42:15,07:42:15,3,0,3,3,1,15
10-11-R2-S5-2,100a,Lakewood,07:20:00,07:20:00,0,1,0,0,1,16
10-11-R2-S5-2,110a,Lakewood,07:21:30,07:21:30,1,0,3,3,0,16
10-11-R2-S5-2,112a,Lakewood,07:22:00,07:22:00,2,0,3,3,0,16
10-11-R2-S5-2,113a,Lakewood,07:22:15,07:22:15,3,0,3,3,1,16
10-11-R2-S5-2,700a,Lakewood,07:27:15,07:27:15,4,0,3,3,1,16
10-11-R2-S5-2,701a,Lakewood,07:27:55,07:27:55,5,0,3,3,0,16
10-11-R2-S5-2,704a,Lakewood,07:28:25,07:28:25,6,0,3,3,0,16
10-11-R2-S5-2,705a,Lakewood,07:28:40,07:28:40,7,0,3,3,1,16
10-11-R2-S5-2,741a,Lakewood,07:28:55,07:28:55,8,0,3,3,0,16
10-11-R2-S5-2,744a,Lakewood,07:29:15,07:29:15,9,0,3,3,1,16
10-11-R2-S5-2,745a,Lakewood,07:29:25,07:29:25,10,0,3,3,0,16
10-11-R2-S5-2,750a,Lakewood,07:29:40,07:29:40,11,0,3,3,1,16
10-11-R2-S5-2,754a,Lakewood,07:30:20,07:30:20,12,0,3,3,0,16
10-11-R2-S5-2,764a,Lakewood,07:30:35,07:30:35,13,0,3,3,0,16
10-11-R2-S5-2,765a,Lakewood,07:30:55,07:30:55,14,0,3,3,0,16
10-11-R2-S5-2,766a,Lakewood,07:31:10,07:31:10,15,0,3,3,1,16
10-11-R2-S5-2,772a,Lakewood,07:33:00,07:33:00,16,0,3,3,1,16
10-11-R2-S5-2,777a,Lakewood,07:33:50,07:33:50,17,0,3,3,0,16
10-11-R2-S5-2,778a,Lakewood,07:34:10,07:34:10,18,0,3,3,1,16
10-11-R2-S5-2,780b,Lakewood,07:34:25,07:34:25,19,0,3,3,1,16
10-11-R2-S5-2,782a,Lakewood,07:34:55,07:34:55,20,0,3,3,0,16
10-11-R2-S5-2,800a,Lakewood,07:35:35,07:35:35,21,0,3,3,0,16
10-11-R2-S5-2,801a,Lakewood,07:36:05,07:36:05,22,0,3,3,0,16
10-11-R2-S5-3,801a,Lakewood,06:56:05,06:56:05,22,0,3,3,0,18
10-11-R2-S5-4,100a,Lakewood,07:00:00,07:00:00,0,1,0,0,1,17
10-11-R2-S5-4,110a,Lakewood,07:01:30,07:01:30,1,0,3,3,0,17
10-11-R2-S5-4,112a,Lakewood,07:02:00,07:02:00,2,0,3,3,0,17
10-11-R2-S5-4,113a,Lakewood,07:02:15,07:02:15,3,0,3,3,1,17
10-11-R2-S5-4,700a,Lakewood,07:07:15,07:07:15,4,0,3,3,1,17
10-11-R2-S5-4,701a,Lakewood,07:07:55,07:07:55,5,0,3,3,0,17
10-11-R2-S5-4,704a,Lakewood,07:08:25,07:08:25,6,0,3,3,0,17
10-11-R2-S5-4,705a,Lakewood,07:08:40,07:08:40,7,0,3,3,1,17
10-11-R2-S5-4,741a,Lakewood,07:08:55,07:08:55,8,0,3,3,0,17
10-11-R2-S5-4,744a,Lakewood,07:09:15,07:09:15,9,0,3,3,1,17
10-11-R2-S5-4,745a,Lakewood,07:09:25,07:09:25,10,0,3,3,0,17
10-11-R2-S5-4,750a,Lakewood,07:09:40,07:09:40,11,0,3,3,1,17
10-11-R2-S5-4,754a,Lakewood,07:10:20,07:10:20,12,0,3,3,0,17
10-11-R2-S5-4,764a,Lakewood,07:10:35,07:10:35,13,0,3,3,0,17
10-11-R2-S5-4,765a,Lakewood,07:10:55,07:10:55,14,0,3,3,0,17
10-11-R2-S5-4,766a,Lakewood,07:11:10,07:11:10,15,0,3,3,1,17
10-11-R2-S5-4,772a,Lakewood,07:13:00,07:13:00,16,0,3,3,1,17
10-11-R2-S5-4,777a,Lakewood,07:13:50,07:13:50,17,0,3,3,0,17
10-11-R2-S5-4,778a,Lakewood,07:14:10,07:14:10,18,0,3,3,1,17
10-11-R2-S5-4,780b,Lakewood,07:14:25,07:14:25,19,0,3,3,1,17
10-11-R2-S5-4,782a,Lakewood,07:14:55,07:14:55,20,0,3,3,0,17
10-11-R2-S5-4,800a,Lakewood,07:15:35,07:15:35,21,0,3,3,0,17
10-11-R2-S5-4,801a,Lakewood,07:16:05,07:16:05,22,0,3,3,0,17
10-11-R2-S6-1,801a,Madigan,07:40:00,07:40:00,0,1,0,0,1,16
10-11-R2-S6-1,800b,Madigan,07:40:30,07:40:30,1,0,3,3,0,16
10-11-R2-S6-1,782b,Madigan,07:41:20,07:41:20,2,0,3,3,0,16
10-11-R2-S6-1,780c,Madigan,07:41:40,07:41:40,3,0,3,3,1,16
10-11-R2-S6-1,778b,Madigan,07:42:00,07:42:00,4,0,3,3,1,16
10-11-R2-S6-1,777b,Madigan,07:42:20,07:42:20,5,0,3,3,0,16
10-11-R2-S6-1,772b,Madigan,07:43:10,07:43:10,6,0,3,3,1,16
10-11-R2-S6-1,764a,Madigan,07:43:50,07:43:50,7,0,3,3,0,16
10-11-R2-S6-1,765a,Madigan,07:44:25,07:44:25,8,0,3,3,0,16
10-11-R2-S6-1,766a,Madigan,07:44:40,07:44:40,9,0,3,3,1,16
10-11-R2-S6-2,801a,Madigan,07:00:00,07:00:00,0,1,0,0,1,18
10-11-R2-S6-2,800b,Madigan,07:00:30,07:00:30,1,0,3,3,0,18
10-11-R2-S6-2,782b,Madigan,07:01:20,07:01:20,2,0,3,3,0,18
10-11-R2-S6-2,780c,Madigan,07:01:40,07:01:40,3,0,3,3,1,18
10-11-R2-S6-2,778b,Madigan,07:02:00,07:02:00,4,0,3,3,1,18
10-11-R2-S6-2,777b,Madigan,07:02:20,07:02:20,5,0,3,3,0,18
10-11-R2-S6-2,772b,Madigan,07:03:10,07:03:10,6,0,3,3,1,18
10-11-R2-S6-2,764a,Madigan,07:03:50,07:03:50,7,0,3,3,0,18
10-11-R2-S6-2,765a,Madigan,07:04:25,07:04:25,8,0,3,3,0,18
10-11-R2-S6-2,766a,Madigan,07:04:40,07:04:40,9,0,3,3,1,18
10-11-R2-S6-2,754b,Madigan,07:05:30,07:05:30,10,0,3,3,0,18
10-11-R2-S6-2,750b,Madigan,07:06:10,07:06:10,11,0,3,3,1,18
10-11-R2-S6-2,745b,Madigan,07:06:25,07:06:25,12,0,3,3,0,18
10-11-R2-S6-2,744b,Madigan,07:06:40,07:06:40,13,0,3,3,1,18
10-11-R2-S6-2,741b,Madigan,07:07:00,07:07:00,14,0,3,3,0,18
10-11-R2-S6-2,705b,Madigan,07:07:20,07:07:20,15,0,3,3,1,18
10-11-R2-S6-2,704b,Madigan,07:07:40,07:07:40,16,0,3,3,0,18
10-11-R2-S6-2,701b,Madigan,07:08:10,07:08:10,17,0,3,3,0,18
10-11-R2-S6-2,700b,Madigan,07:08:40,07:08:40,18,0,3,3,1,18
10-11-R2-S6-2,113b,Madigan,07:13:40,07:13:40,19,0,3,3,1,18
10-11-R2-S6-2,112b,Madigan,07:13:55,07:13:55,20,0,3,3,0,18
10-11-R2-S6-2,110b,Madigan,07:14:40,07:14:40,21,0,3,3,0,18
10-11-R2-S6-2,100b,Madigan,07:16:10,07:16:10,22,0,3,3,0,18
10-11-R2-S6-3,801a,Madigan,07:20:00,07:20:00,0,1,0,0,1,17
10-11-R2-S6-3,800b,Madigan,07:20:30,07:20:30,1,0,3,3,0,17
